accession	mechanism
Q0U6L1	zymogen_protease
Q0V8R6	zymogen_protease
Q0VC44	convertase
Q0VDG4	unassigned
Q0VGU4	negative
Q0VKG8	unassigned
Q0VTT8	unassigned
Q0VTT9	unassigned
Q0VTU0	unassigned
Q0VZ38	convertase
Q0VZ39	convertase
Q0VZ40	convertase
Q0VZ41	convertase
Q0W2D6	zymogen_protease
Q0WNY5	negative_context
Q0WYX8	unassigned
Q0ZA50	negative
Q0ZJ24	unassigned
Q0ZJ37	unassigned
Q0ZJ40	unassigned
Q10057	negative_context
Q10128	negative_context
Q10416	convertase
Q10464	unassigned
Q10588	unassigned
Q10589	unassigned
Q10738	zymogen_protease
Q10739	convertase
Q10944	negative_context
Q10998	unassigned
Q10JL1	unassigned
Q10VK7	unassigned
Q10XU6	unassigned
Q11000	zymogen_protease
Q11005	convertase
Q11133	zymogen_protease
Q11137	zymogen_protease
Q11A00	unassigned
Q12039	unassigned
Q12062	unassigned
Q12085	negative
Q12120	zymogen_protease
Q12127	unassigned
Q12173	negative
Q12217	negative
Q12218	unassigned
Q12260	negative
Q12266	negative
Q12282	unassigned
Q12293	negative
Q12303	convertase
Q12355	unassigned
Q12391	negative
Q12392	negative
Q12408	unassigned
Q12439	negative
Q12441	negative
Q12470	negative
Q12485	negative
Q12546	unassigned
Q12554	convertase
Q12567	zymogen_protease
Q12622	negative_context
Q12628	convertase
Q12680	zymogen_protease
Q12700	negative_context
Q12708	convertase
Q12737	convertase
Q12836	convertase
Q12891	unassigned
Q12YV7	zymogen_protease
Q13219	zymogen_protease
Q13421	convertase
Q13449	unassigned
Q13508	unassigned
Q13519	convertase
Q13634	convertase
Q13822	convertase
Q14002	unassigned
Q14050	negative_context
Q14116	unassigned
Q14126	convertase
Q14154	unassigned
Q14210	unassigned
Q14242	convertase
Q145L3	negative_context
Q14624	unassigned
Q14641	convertase
Q148C3	unassigned
Q14982	unassigned
Q14BU0	unassigned
Q14BX2	zymogen_protease
Q14FG1	unassigned
Q14FH4	unassigned
Q14FH6	unassigned
Q15465	negative_context
Q15661	zymogen_protease
Q15726	negative
Q15843	unassigned
Q16553	unassigned
Q16568	negative
Q16661	unassigned
Q16819	zymogen_protease
Q16820	zymogen_protease
Q16N80	convertase
Q16RI5	convertase
Q17004	zymogen_protease
Q17025	zymogen_protease
Q17027	convertase
Q17128	negative
Q17192	convertase
Q17194	convertase
Q17196	convertase
Q17313	convertase
Q17AN4	convertase
Q17QK3	zymogen_protease
Q17QS0	unassigned
Q17QV3	unassigned
Q17RY6	unassigned
Q18060	negative
Q18184	convertase
Q18234	negative
Q18439	convertase
Q18502	convertase
Q18806	unassigned
Q18B22	unassigned
Q18DC8	zymogen_protease
Q18DC9	zymogen_protease
Q18DH8	unassigned
Q18GX3	zymogen_protease
Q19165	convertase
Q19AZ8	convertase
Q19VC4	unassigned
Q1A3Q1	unassigned
Q1A3Q2	unassigned
Q1A3Q5	convertase
Q1A3Q6	unassigned
Q1A3Q7	convertase
Q1A3Q8	unassigned
Q1A3Q9	unassigned
Q1A3R0	convertase
Q1A3R1	convertase
Q1A3R3	convertase
Q1ACJ6	unassigned
Q1ACL6	unassigned
Q1ACM1	unassigned
Q1B797	zymogen_protease
Q1C5C7	unassigned
Q1CKL2	unassigned
Q1EAR5	unassigned
Q1EG28	unassigned
Q1EIQ3	zymogen_protease
Q1ELT9	unassigned
Q1ELU0	unassigned
Q1ELU1	unassigned
Q1ELU2	unassigned
Q1ELU3	unassigned
Q1ELU4	unassigned
Q1ELU5	unassigned
Q1ELU9	unassigned
Q1ELV0	unassigned
Q1EN11	convertase
Q1EN13	convertase
Q1EN14	convertase
Q1EN15	convertase
Q1G2Y5	unassigned
Q1G3I0	unassigned
Q1G3Y1	negative_context
Q1HA14	unassigned
Q1HA20	unassigned
Q1HAY5	zymogen_protease
Q1I8U1	zymogen_protease
Q1JPW9	unassigned
Q1JS87	convertase
Q1JS88	convertase
Q1JS89	convertase
Q1JS90	convertase
Q1JS91	convertase
Q1JS92	convertase
Q1JS93	convertase
Q1JS94	convertase
Q1KLR6	zymogen_protease
Q1KVU8	unassigned
Q1KVV2	unassigned
Q1KXW3	unassigned
Q1KXX6	unassigned
Q1KXX9	unassigned
Q1L658	convertase
Q1L659	convertase
Q1LW01	zymogen_protease
Q1MX22	convertase
Q1PDX5	zymogen_protease
Q1PFD8	unassigned
Q1RD77	negative_context
Q1RF98	zymogen_protease
Q1RMJ9	unassigned
Q1RMQ4	unassigned
Q1W694	zymogen_protease
Q1W695	zymogen_protease
Q1XDD1	unassigned
Q1XDH0	unassigned
Q1XDS5	unassigned
Q1ZXQ9	unassigned
Q20942	convertase
Q20ET2	unassigned
Q20EY3	unassigned
Q21156	convertase
Q21506	negative_context
Q22125	negative_context
Q22328	unassigned
Q22396	convertase
Q22710	convertase
Q23430	convertase
Q23755	negative
Q23756	negative
Q23757	negative
Q23892	unassigned
Q23894	zymogen_protease
Q23982	negative_context
Q24114	unassigned
Q24238	unassigned
Q24372	unassigned
Q24702	convertase
Q24940	zymogen_protease
Q25054	convertase
Q25077	negative
Q25154	negative
Q253E5	unassigned
Q25461	convertase
Q25588	negative
Q25589	negative
Q25683	negative
Q26324	negative
Q26377	convertase
Q26422	negative_context
Q26431	convertase
Q26443	convertase
Q26464	unassigned
Q26474	unassigned
Q26539	unassigned
Q27023	convertase
Q27081	zymogen_protease
Q27172	unassigned
Q27173	unassigned
Q27174	unassigned
Q27180	unassigned
Q27181	unassigned
Q27182	unassigned
Q27289	zymogen_protease
Q27441	negative
Q27451	zymogen_protease
Q27452	zymogen_protease
Q27601	unassigned
Q27673	zymogen_protease
Q27677	unassigned
Q27709	unassigned
Q27913	unassigned
Q27954	negative
Q27971	zymogen_protease
Q27IM2	convertase
Q27J47	zymogen_protease
Q27J48	unassigned
Q27Q52	unassigned
Q27Q54	zymogen_protease
Q28028	unassigned
Q28105	negative_context
Q28106	unassigned
Q28153	zymogen_protease
Q28193	convertase
Q28207	convertase
Q28216	unassigned
Q28278	convertase
Q28315	convertase
Q28358	unassigned
Q28376	unassigned
Q28380	convertase
Q28381	unassigned
Q28397	zymogen_protease
Q28680	unassigned
Q28730	negative_context
Q28755	unassigned
Q28768	unassigned
Q28773	zymogen_protease
Q28785	unassigned
Q28888	unassigned
Q28894	negative_context
Q28896	unassigned
Q28HK1	unassigned
Q29100	unassigned
Q29125	unassigned
Q29393	unassigned
Q29432	zymogen_protease
Q29451	zymogen_protease
Q29461	zymogen_protease
Q29463	zymogen_protease
Q29485	convertase
Q29486	unassigned
Q295C6	convertase
Q295T3	convertase
Q299B0	convertase
Q29CA0	convertase
Q29PU4	negative
Q29RS5	unassigned
Q2F9P2	convertase
Q2F9P4	convertase
Q2FDM1	negative_context
Q2FFQ5	negative_context
Q2FG82	unassigned
Q2FHV0	unassigned
Q2FKF9	negative_context
Q2FQL8	zymogen_protease
Q2FUW9	unassigned
Q2FXT0	unassigned
Q2FZL2	zymogen_protease
Q2G2J2	negative_context
Q2GVL1	unassigned
Q2H1T8	zymogen_protease
Q2HIM9	unassigned
Q2HJ40	zymogen_protease
Q2HJA4	unassigned
Q2HY54	unassigned
Q2HYY9	convertase
Q2I2P1	convertase
Q2I2P2	convertase
Q2I2P3	unassigned
Q2I2P4	convertase
Q2I2P8	convertase
Q2I2Q1	convertase
Q2I2Q2	unassigned
Q2I2Q3	convertase
Q2I2Q4	convertase
Q2I2Q5	unassigned
Q2I2Q6	unassigned
Q2I2Q9	unassigned
Q2I2R0	unassigned
Q2I2R1	unassigned
Q2I2R2	unassigned
Q2I2R3	unassigned
Q2I2R4	unassigned
Q2I2R5	unassigned
Q2I2R6	unassigned
Q2I2R7	unassigned
Q2J9Q3	zymogen_protease
Q2JP67	unassigned
Q2JTJ2	unassigned
Q2JTM8	unassigned
Q2KHV4	negative
Q2KIC6	unassigned
Q2KIG3	zymogen_protease
Q2KJ15	convertase
Q2KJI7	zymogen_protease
Q2L8Z0	unassigned
Q2L901	unassigned
Q2LC47	unassigned
Q2LC49	unassigned
Q2LKX9	unassigned
Q2M591	convertase
Q2MIA4	unassigned
Q2MIB7	unassigned
Q2MIC0	unassigned
Q2MIJ1	unassigned
Q2MIK4	unassigned
Q2MIK7	unassigned
Q2MKA5	negative_context
Q2NI68	zymogen_protease
Q2NIJ9	unassigned
Q2NU30	negative_context
Q2PAY4	unassigned
Q2PE59	zymogen_protease
Q2PE60	unassigned
Q2PE70	unassigned
Q2PE78	negative_context
Q2PFV2	zymogen_protease
Q2PIT3	zymogen_protease
Q2PMS6	unassigned
Q2PMT9	unassigned
Q2QA04	zymogen_protease
Q2QBT0	unassigned
Q2QD93	unassigned
Q2QDA8	unassigned
Q2QXY1	unassigned
Q2RAP0	unassigned
Q2SS74	unassigned
Q2T116	negative_context
Q2T9N7	negative_context
Q2T9U8	convertase
Q2TA14	zymogen_protease
Q2TBM7	convertase
Q2TBP0	zymogen_protease
Q2TBX6	unassigned
Q2U1F3	zymogen_protease
Q2U3M0	convertase
Q2UBF0	negative_context
Q2UCU3	negative_context
Q2UHL4	zymogen_protease
Q2UIE6	unassigned
Q2UUZ1	unassigned
Q2UVH8	zymogen_protease
Q2UVX4	negative
Q2UXR1	convertase
Q2UXR2	convertase
Q2UXR3	convertase
Q2UXR4	convertase
Q2UXV8	convertase
Q2UXV9	convertase
Q2UXW0	convertase
Q2V2G5	convertase
Q2V2Q2	unassigned
Q2V3C1	negative_context
Q2V4E2	negative
Q2V4J2	negative_context
Q2VEI0	unassigned
Q2VEJ3	unassigned
Q2VEJ6	unassigned
Q2VF17	convertase
Q2VG86	convertase
Q2VL88	unassigned
Q2WCN5	convertase
Q2WCN6	convertase
Q2WCN7	convertase
Q2WCN8	convertase
Q2WGI0	unassigned
Q2XQ09	zymogen_protease
Q2XXL8	convertase
Q2YT85	unassigned
Q2YX94	unassigned
Q30D77	negative_context
Q30KJ6	negative_context
Q30KK1	convertase
Q30KK9	convertase
Q30KL5	negative_context
Q30KL6	negative_context
Q30KP6	negative_context
Q315G1	negative_context
Q31A92	unassigned
Q31CR0	unassigned
Q31L64	negative_context
Q31Z85	negative_context
Q32389	unassigned
Q32KL2	zymogen_protease
Q32KM8	convertase
Q32KZ1	unassigned
Q32LB5	unassigned
Q32LD3	unassigned
Q32PB3	unassigned
Q32RM3	unassigned
Q32RM6	unassigned
Q32RP3	unassigned
Q32RS9	unassigned
Q32RW6	unassigned
Q33282	unassigned
Q332Y2	unassigned
Q33C56	unassigned
Q33C59	unassigned
Q36258	unassigned
Q36835	unassigned
Q36918	unassigned
Q38924	negative_context
Q39131	unassigned
Q39649	unassigned
Q39799	unassigned
Q39962	unassigned
Q39D34	negative_context
Q3AKT2	unassigned
Q3AM89	unassigned
Q3AV15	unassigned
Q3AYB8	unassigned
Q3B8P0	negative
Q3BAP4	unassigned
Q3BAQ9	unassigned
Q3BAR4	unassigned
Q3BDI7	convertase
Q3BER1	unassigned
Q3BER3	unassigned
Q3BER4	unassigned
Q3BK13	unassigned
Q3BK16	unassigned
Q3C1G0	unassigned
Q3C1G3	unassigned
Q3C255	convertase
Q3C256	convertase
Q3C258	negative_context
Q3C2C1	unassigned
Q3E6R4	unassigned
Q3E880	unassigned
Q3E9I4	negative
Q3EBM6	unassigned
Q3ECD6	negative
Q3ECH9	negative
Q3ECJ5	negative
Q3ECM0	unassigned
Q3ECU1	negative
Q3EDH8	negative
Q3EDI6	negative
Q3IPX1	zymogen_protease
Q3K5T4	negative_context
Q3K7W5	negative_context
Q3KLQ7	unassigned
Q3KPV7	unassigned
Q3L180	unassigned
Q3L8P3	negative_context
Q3LRV9	negative_context
Q3M4K0	unassigned
Q3MAB1	unassigned
Q3MB78	unassigned
Q3MCT0	unassigned
Q3MHN0	zymogen_protease
Q3SAF7	unassigned
Q3SB03	unassigned
Q3SB04	unassigned
Q3SB05	unassigned
Q3SB06	unassigned
Q3SB07	unassigned
Q3SWX5	convertase
Q3SYP2	zymogen_protease
Q3SZC2	zymogen_protease
Q3SZM7	zymogen_protease
Q3SZN3	zymogen_protease
Q3T0A3	zymogen_protease
Q3T0I2	zymogen_protease
Q3T0P5	zymogen_protease
Q3T0P7	negative
Q3T0T1	zymogen_protease
Q3T108	unassigned
Q3T112	zymogen_protease
Q3TMH2	unassigned
Q3UKY7	zymogen_protease
Q3ULF4	zymogen_protease
Q3UQ24	unassigned
Q3UZV7	negative_context
Q3V1T4	negative_context
Q3V538	unassigned
Q3V554	unassigned
Q3Y5G8	unassigned
Q3YED1	unassigned
Q3YED3	unassigned
Q3YED5	convertase
Q3YED6	unassigned
Q3YED8	unassigned
Q3YEE1	convertase
Q3YEE2	unassigned
Q3YEE3	unassigned
Q3YEE4	convertase
Q3YEE5	unassigned
Q3YEE6	unassigned
Q3YEE8	convertase
Q3YEE9	convertase
Q3YEF0	convertase
Q3YEF1	convertase
Q3YEF3	unassigned
Q3YEF4	convertase
Q3YEF7	unassigned
Q3YEF8	convertase
Q3YEF9	convertase
Q3YEG0	unassigned
Q3YEG3	convertase
Q3YEG4	convertase
Q3YEG6	unassigned
Q3YEG7	convertase
Q3YEG9	convertase
Q3YEH1	convertase
Q3YEH2	convertase
Q3YEH3	convertase
Q3YEH5	convertase
Q3YEH6	convertase
Q3YEH7	convertase
Q3YIX4	negative
Q3Z360	negative_context
Q3ZC64	unassigned
Q3ZCJ8	zymogen_protease
Q3ZD69	unassigned
Q3ZJ18	unassigned
Q3ZJ60	unassigned
Q3ZKN1	zymogen_protease
Q3ZT29	unassigned
Q40161	unassigned
Q40987	unassigned
Q41066	unassigned
Q41114	unassigned
Q41142	unassigned
Q41233	unassigned
Q41358	negative
Q41433	unassigned
Q41448	unassigned
Q41480	unassigned
Q41484	unassigned
Q42456	zymogen_protease
Q42460	unassigned
Q42596	unassigned
Q42597	unassigned
Q42838	unassigned
Q43007	unassigned
Q43089	negative_context
Q43304	negative_context
Q43348	zymogen_protease
Q43645	unassigned
Q43646	unassigned
Q43857	zymogen_protease
Q45670	zymogen_protease
Q45VN2	unassigned
Q46085	zymogen_protease
Q46858	negative_context
Q46G14	zymogen_protease
Q46HA2	unassigned
Q46JV2	unassigned
Q47185	unassigned
Q47899	zymogen_protease
Q47NZ4	zymogen_protease
Q48314	unassigned
Q48315	unassigned
Q48501	unassigned
Q48509	unassigned
Q496H8	unassigned
Q49780	zymogen_protease
Q499S5	convertase
Q499T2	unassigned
Q49L02	unassigned
Q49L15	unassigned
Q49L18	unassigned
Q49Y83	unassigned
Q4FFN5	unassigned
Q4G0I0	negative_context
Q4G3C7	unassigned
Q4G3F2	unassigned
Q4GZL1	unassigned
Q4HY20	negative_context
Q4JAA8	zymogen_protease
Q4JAY3	zymogen_protease
Q4JEI2	unassigned
Q4KM35	zymogen_protease
Q4L6Z1	unassigned
Q4LAL9	zymogen_protease
Q4P580	unassigned
Q4PLJ0	unassigned
Q4PRD1	negative_context
Q4PSX1	negative
Q4PSZ8	unassigned
Q4QQW8	negative_context
Q4QXT8	convertase
Q4QXT9	convertase
Q4R128	unassigned
Q4R1C4	unassigned
Q4R4M3	convertase
Q4R4S5	unassigned
Q4R540	negative
Q4R5M2	zymogen_protease
Q4R5M8	unassigned
Q4R7M2	unassigned
Q4R7R2	convertase
Q4U0U2	unassigned
Q4U9M9	unassigned
Q4UNB7	negative_context
Q4V3D2	zymogen_protease
Q4V645	convertase
Q4V9H3	negative_context
Q4VZQ0	unassigned
Q4W9P4	zymogen_protease
Q4WBE1	zymogen_protease
Q4WCX9	unassigned
Q4WD22	unassigned
Q4WDN4	zymogen_protease
Q4WEP7	unassigned
Q4WFV6	unassigned
Q4WG16	unassigned
Q4WI46	unassigned
Q4WLB9	unassigned
Q4WMA6	unassigned
Q4WNE1	unassigned
Q4WNS8	unassigned
Q4WNV0	zymogen_protease
Q4WQT2	zymogen_protease
Q4WR80	zymogen_protease
Q4WUK7	unassigned
Q4WZS3	zymogen_protease
Q4X084	unassigned
Q4X136	unassigned
Q4YSU6	unassigned
Q4Z4D2	unassigned
Q50028	unassigned
Q501W4	unassigned
Q504N0	zymogen_protease
Q51822	unassigned
Q51825	unassigned
Q51826	unassigned
Q51827	unassigned
Q51MW4	unassigned
Q52085	unassigned
Q52581	negative_context
Q52FS9	unassigned
Q52K95	unassigned
Q52N47	negative
Q52R90	unassigned
Q53020	unassigned
Q53047	unassigned
Q53079	zymogen_protease
Q53083	zymogen_protease
Q53446	unassigned
Q53HY0	unassigned
Q53I06	convertase
Q53P54	negative_context
Q54875	zymogen_protease
Q548P6	unassigned
Q54957	unassigned
Q54BC8	zymogen_protease
Q54BG3	unassigned
Q54DR6	negative_context
Q54EQ7	unassigned
Q54GU3	unassigned
Q54IM7	unassigned
Q54LB9	unassigned
Q54LC0	unassigned
Q54LC1	unassigned
Q54LC2	unassigned
Q54LC3	unassigned
Q54LH6	unassigned
Q54LM2	unassigned
Q54M25	unassigned
Q54N81	unassigned
Q54QD9	zymogen_protease
Q54QR2	zymogen_protease
Q54QX2	negative_context
Q54SJ8	unassigned
Q54T57	unassigned
Q54TT6	negative_context
Q55038	unassigned
Q55332	unassigned
Q553T1	unassigned
Q55621	unassigned
Q556Y7	negative_context
Q55GJ6	zymogen_protease
Q55U20	unassigned
Q566V9	convertase
Q569A3	negative_context
Q56F26	unassigned
Q56P17	unassigned
Q56VR3	convertase
Q571V3	convertase
Q571V4	unassigned
Q571V6	unassigned
Q57312	unassigned
Q57873	unassigned
Q57SB5	zymogen_protease
Q57SD5	negative_context
Q58301	unassigned
Q58302	unassigned
Q58303	unassigned
Q585F3	zymogen_protease
Q58634	zymogen_protease
Q58795	unassigned
Q58864	unassigned
Q589B1	unassigned
Q58CQ9	unassigned
Q58CU5	negative_context
Q58D55	zymogen_protease
Q58D68	unassigned
Q58D85	unassigned
Q58DA5	unassigned
Q58L90	unassigned
Q58L91	unassigned
Q58L93	convertase
Q58L94	convertase
Q58L95	convertase
Q58L96	convertase
Q58T39	convertase
Q58T40	convertase
Q58T41	convertase
Q58T42	convertase
Q58T43	convertase
Q58T44	convertase
Q58T45	convertase
Q58T46	convertase
Q58T48	convertase
Q58T49	convertase
Q58T51	convertase
Q58T52	convertase
Q58T55	convertase
Q58T56	convertase
Q58T58	convertase
Q58T59	convertase
Q58T60	convertase
Q58T61	convertase
Q58T62	convertase
Q58T64	convertase
Q58T65	convertase
Q58T68	convertase
Q58T69	convertase
Q58T70	convertase
Q58T72	convertase
Q58T74	convertase
Q58T77	convertase
Q58T79	convertase
Q58T80	convertase
Q58T83	convertase
Q58T86	convertase
Q58T87	convertase
Q58T89	convertase
Q58T90	convertase
Q58T91	convertase
Q58T92	convertase
Q58T93	convertase
Q58T94	convertase
Q58T95	convertase
Q593B6	zymogen_protease
Q59689	negative_context
Q59947	zymogen_protease
Q59986	zymogen_protease
Q59HN7	unassigned
Q59KZ1	zymogen_protease
Q59L12	unassigned
Q59L72	unassigned
Q59L86	unassigned
Q59L96	unassigned
Q59MD0	unassigned
Q59N10	unassigned
Q59PF9	unassigned
Q59QA5	unassigned
Q59SG9	unassigned
Q59SU1	convertase
Q59TP1	unassigned
Q59UP6	unassigned
Q59UT4	unassigned
Q59UT5	unassigned
Q59V01	unassigned
Q59V02	unassigned
Q59VW6	unassigned
Q59XA7	unassigned
Q59XB0	unassigned
Q59XL0	unassigned
Q59Y11	unassigned
Q59Y31	unassigned
Q5A029	unassigned
Q5A1A9	unassigned
Q5A1B2	unassigned
Q5A1B3	unassigned
Q5A1E0	unassigned
Q5A1E1	unassigned
Q5A210	unassigned
Q5A2Z7	unassigned
Q5A312	unassigned
Q5A343	unassigned
Q5A4X8	unassigned
Q5A5K7	unassigned
Q5A5M7	unassigned
Q5A5U4	unassigned
Q5A5U6	unassigned
Q5A5U9	unassigned
Q5A651	convertase
Q5A6M0	unassigned
Q5A6M2	unassigned
Q5A6U1	unassigned
Q5A849	unassigned
Q5A8A2	unassigned
Q5A8I6	unassigned
Q5A8I8	unassigned
Q5A8N2	convertase
Q5A8T4	unassigned
Q5A8T7	unassigned
Q5AA09	unassigned
Q5AA33	unassigned
Q5AAL9	unassigned
Q5ABW2	unassigned
Q5AC08	convertase
Q5ACL7	unassigned
Q5ACN3	unassigned
Q5ACP5	unassigned
Q5ACV9	unassigned
Q5ACZ2	unassigned
Q5AD05	unassigned
Q5AD07	unassigned
Q5AD23	unassigned
Q5AD34	unassigned
Q5AD78	unassigned
Q5ADQ7	unassigned
Q5AEG7	unassigned
Q5AEM6	convertase
