accession	mechanism
D2Y240	unassigned
D2Y241	unassigned
D2Y242	unassigned
D2Y243	unassigned
D2Y248	unassigned
D2Y249	unassigned
D2Y250	unassigned
D2Y251	unassigned
D2Y253	unassigned
D2Y254	unassigned
D2Y255	unassigned
D2Y256	unassigned
D2Y257	unassigned
D2Y258	unassigned
D2Y259	unassigned
D2Y260	unassigned
D2Y261	unassigned
D2Y262	unassigned
D2Y263	unassigned
D2Y264	unassigned
D2Y265	unassigned
D2Y266	unassigned
D2Y267	unassigned
D2Y268	unassigned
D2Y269	unassigned
D2Y270	unassigned
D2Y274	unassigned
D2Y284	unassigned
D2Y292	unassigned
D2Y293	unassigned
D2Y294	unassigned
D2Y295	unassigned
D2Y296	unassigned
D2Y297	unassigned
D2Y298	unassigned
D2Y299	unassigned
D2Y2C5	unassigned
D2Y2C7	unassigned
D2Y2C8	unassigned
D2Y2E8	unassigned
D2Y2E9	unassigned
D2Y2F0	unassigned
D2Y2G3	unassigned
D2Y2G4	unassigned
D2Y2G5	unassigned
D2Y2G6	unassigned
D2Y2H9	unassigned
D2Y2I1	unassigned
D2Y2I2	unassigned
D2Y2L7	unassigned
D2Y2M1	unassigned
D2Y2M4	unassigned
D2Y2M5	unassigned
D2Y2M6	unassigned
D2Y2M8	unassigned
D2Y2N0	unassigned
D2Y2N1	unassigned
D2Y2N4	unassigned
D2Y2P2	unassigned
D2Y2P3	unassigned
D2Y2P6	unassigned
D2Y2Q6	unassigned
D2Y492	unassigned
D3E0A3	zymogen_protease
D3Q557	zymogen_protease
D3RX66	zymogen_protease
D3S8M7	zymogen_protease
D3SSQ6	zymogen_protease
D4AIF1	zymogen_protease
D4AIK6	zymogen_protease
D4AIS3	zymogen_protease
D4AJ87	convertase
D4AK75	zymogen_protease
D4AKU7	unassigned
D4AKU9	zymogen_protease
D4AL88	zymogen_protease
D4ALV9	zymogen_protease
D4AM79	convertase
D4ANC3	zymogen_protease
D4ANG0	zymogen_protease
D4ANL2	convertase
D4AP52	zymogen_protease
D4APA9	zymogen_protease
D4APE3	zymogen_protease
D4APX3	unassigned
D4AQA9	zymogen_protease
D4AQG0	zymogen_protease
D4AQG5	zymogen_protease
D4AQH0	unassigned
D4AS12	zymogen_protease
D4AT07	unassigned
D4AT39	zymogen_protease
D4ATC3	unassigned
D4AUH1	unassigned
D4AWY5	zymogen_protease
D4AX35	zymogen_protease
D4AX50	zymogen_protease
D4AXC1	convertase
D4AXU8	unassigned
D4AXW3	zymogen_protease
D4AYQ6	unassigned
D4AYW3	zymogen_protease
D4AZ71	zymogen_protease
D4AZ75	zymogen_protease
D4AZC5	unassigned
D4AZK1	zymogen_protease
D4AZK9	unassigned
D4B194	zymogen_protease
D4B1B1	unassigned
D4B1S5	zymogen_protease
D4B2Q8	unassigned
D4B385	zymogen_protease
D4B388	unassigned
D4B5N0	zymogen_protease
D4B5N1	zymogen_protease
D4B639	convertase
D4CZ44	zymogen_protease
D4CZ60	zymogen_protease
D4CZQ4	zymogen_protease
D4D0F5	zymogen_protease
D4D1U5	zymogen_protease
D4D2D2	zymogen_protease
D4D4Z2	zymogen_protease
D4D5H3	zymogen_protease
D4D616	convertase
D4D674	zymogen_protease
D4D675	zymogen_protease
D4D6Q4	zymogen_protease
D4D7C5	zymogen_protease
D4D7N6	zymogen_protease
D4D7X4	convertase
D4D8U6	zymogen_protease
D4D9U2	zymogen_protease
D4DBH6	zymogen_protease
D4DD24	zymogen_protease
D4DE03	convertase
D4DEN7	zymogen_protease
D4DFT3	zymogen_protease
D4DGR1	zymogen_protease
D4DGR5	convertase
D4DHN5	zymogen_protease
D4DIS6	zymogen_protease
D4DIT1	zymogen_protease
D4DIW7	unassigned
D4DIW9	zymogen_protease
D4DKQ4	zymogen_protease
D4DL57	zymogen_protease
D4DLA2	zymogen_protease
D4DLI1	zymogen_protease
D4DLI5	zymogen_protease
D4G0R3	unassigned
D4GWY2	unassigned
D4HPD6	convertase
D4HRK4	convertase
D4HRK7	unassigned
D4YWD0	convertase
D5DEH5	zymogen_protease
D5EAS6	zymogen_protease
D5L5Q7	convertase
D5LMJ3	zymogen_protease
D8MIA0	unassigned
D8MIA1	unassigned
D8MIA2	zymogen_protease
D8MIA3	zymogen_protease
D9IWN6	unassigned
D9IWN7	unassigned
E0WX65	unassigned
E0Y418	zymogen_protease
E0Y420	zymogen_protease
E1AWD4	convertase
E1AWD5	convertase
E1AWD6	convertase
E1AWD7	convertase
E1AWD8	convertase
E1AXF5	convertase
E1B230	convertase
E1B231	convertase
E1B240	convertase
E1B241	convertase
E1B242	convertase
E1B245	convertase
E1UYU0	unassigned
E1ZVK3	convertase
E1ZXU8	convertase
E1ZZF9	convertase
E2A1R1	convertase
E2A3M7	convertase
E2A6P1	unassigned
E2AFK9	convertase
E2AJ76	unassigned
E2ARW3	unassigned
E2ASG4	unassigned
E2AX75	convertase
E2AYH6	unassigned
E2AZE8	convertase
E2DIH5	unassigned
E2E4E4	convertase
E2E4L2	convertase
E2S066	convertase
E3QKL1	zymogen_protease
E3QQU9	zymogen_protease
E3QR43	zymogen_protease
E3QWD3	convertase
E3S6P9	zymogen_protease
E4UN97	zymogen_protease
E4UPZ4	zymogen_protease
E4UPZ6	unassigned
E4UQ65	zymogen_protease
E4UR63	convertase
E4US45	convertase
E4USS9	zymogen_protease
E4UTU7	zymogen_protease
E4UUL6	zymogen_protease
E4UUX3	convertase
E4UVK2	zymogen_protease
E4UWA4	zymogen_protease
E4UY04	zymogen_protease
E4UYA3	zymogen_protease
E4UYQ9	convertase
E4UZP9	zymogen_protease
E4V2L6	zymogen_protease
E4V2V9	zymogen_protease
E4V4J8	zymogen_protease
E4V5B2	zymogen_protease
E4V5C5	zymogen_protease
E4V655	zymogen_protease
E4VP07	convertase
E4ZHQ5	zymogen_protease
E4ZJL4	zymogen_protease
E5A0U8	unassigned
E5A7I6	zymogen_protease
E5A7T3	zymogen_protease
E5AJX2	zymogen_protease
E5L0E3	zymogen_protease
E5L0E4	zymogen_protease
E5L0E5	zymogen_protease
E5L0E6	zymogen_protease
E5R1B9	zymogen_protease
E5R1Z3	convertase
E7CZY9	unassigned
E7CZZ0	unassigned
E7CZZ1	unassigned
E7EKH1	convertase
E7EKH2	convertase
E7EKH3	convertase
E7EKH4	convertase
E7EKH5	convertase
E7EKH6	convertase
E7EKH7	convertase
E7EKI0	convertase
E7EKI9	convertase
E7EKJ5	convertase
E7EKJ6	convertase
E7EKJ7	convertase
E7EKM1	convertase
E7F4V6	zymogen_protease
E7F6V0	zymogen_protease
E8RUP8	unassigned
E8RUP9	unassigned
E9DBV9	zymogen_protease
E9DD69	unassigned
E9DUF4	zymogen_protease
E9F277	zymogen_protease
E9NW26	zymogen_protease
E9NW27	zymogen_protease
E9NW28	zymogen_protease
F0T377	unassigned
F0URV0	zymogen_protease
F0X8C8	zymogen_protease
F1T153	convertase
F1T154	convertase
F1T155	convertase
F2QXM5	unassigned
F2XFS9	convertase
F4HPF1	zymogen_protease
F4HSQ2	zymogen_protease
F4HZB9	unassigned
F4IBG4	convertase
F4IG09	zymogen_protease
F4IQG4	unassigned
F4IVN9	unassigned
F4JA91	zymogen_protease
F4JIG1	unassigned
F4JJH4	zymogen_protease
F4JJH5	zymogen_protease
F4JJL8	zymogen_protease
F4JNL3	zymogen_protease
F4JZL7	unassigned
F4K6R7	unassigned
F4KB79	unassigned
F4KEL0	zymogen_protease
F4KGD4	zymogen_protease
F4KHL6	unassigned
F6JWU7	unassigned
F6K5S6	convertase
F6KSI8	unassigned
F7UI86	convertase
F8J2D0	unassigned
F8J2D2	unassigned
F8S108	zymogen_protease
F8S116	zymogen_protease
G0LWV9	convertase
G0R947	unassigned
G0RA32	unassigned
G0RH85	unassigned
G0W2H8	convertase
G0W2I0	convertase
G2K3G6	unassigned
G2WTV2	unassigned
G2X668	zymogen_protease
G2X826	zymogen_protease
G2X871	zymogen_protease
G3F828	convertase
G4MLU0	unassigned
G4WFQ2	unassigned
G5CKU5	convertase
G5ECS8	zymogen_protease
G8FZS4	unassigned
G8G2V6	unassigned
H2BK78	unassigned
H2BKJ0	convertase
I0B6F3	unassigned
I0B6F4	unassigned
I0B6F5	unassigned
I0B6G2	unassigned
I0CME8	zymogen_protease
I0DEB4	convertase
I1S1W5	unassigned
I1S2N3	unassigned
I3J7Q8	unassigned
I6R1R5	unassigned
I6RA66	convertase
J3RY93	zymogen_protease
J3RYA3	zymogen_protease
J3S3W5	zymogen_protease
J3S829	zymogen_protease
J3S830	zymogen_protease
J3S832	zymogen_protease
J3S833	zymogen_protease
J3S835	zymogen_protease
J3S836	convertase
J3SBP9	zymogen_protease
J3SBQ3	unassigned
J3SDW6	zymogen_protease
J3SDW8	zymogen_protease
J3SDW9	zymogen_protease
J3SDX0	zymogen_protease
J7H8J4	convertase
J9ZXD8	unassigned
K4JY29	unassigned
K7ZGS2	convertase
K9J977	unassigned
L0GBR1	unassigned
L0GCI6	convertase
L0GCV8	convertase
L0P329	convertase
L0P3K3	convertase
L0P402	convertase
L7X8P2	unassigned
L7XCU0	convertase
L7XDS4	convertase
L8BU87	convertase
L8GD75	zymogen_protease
M2SQA5	unassigned
M4GX67	unassigned
M5BGS2	unassigned
M5BGY5	unassigned
M5BHN0	unassigned
N0AAE6	zymogen_protease
N4X184	unassigned
O02036	convertase
O02668	unassigned
O02678	unassigned
O02686	convertase
O03982	unassigned
O04057	zymogen_protease
O04369	unassigned
O04500	unassigned
O05333	unassigned
O06653	unassigned
O10364	zymogen_protease
O10438	unassigned
O10440	unassigned
O13009	unassigned
O13057	zymogen_protease
O13058	zymogen_protease
O13059	zymogen_protease
O13060	unassigned
O13061	zymogen_protease
O13062	zymogen_protease
O13063	zymogen_protease
O13340	convertase
O15255	unassigned
O15946	unassigned
O16137	convertase
O16808	unassigned
O16977	convertase
O17058	convertase
O17264	convertase
O17512	convertase
O18493	unassigned
O18495	unassigned
O18641	convertase
O18815	unassigned
O19006	convertase
O19023	zymogen_protease
O19895	unassigned
O22194	unassigned
O22882	unassigned
O23262	unassigned
O23357	zymogen_protease
O23791	zymogen_protease
O24035	unassigned
O24325	zymogen_protease
O24326	zymogen_protease
O26742	unassigned
O27270	zymogen_protease
O31097	unassigned
O31492	unassigned
O31840	unassigned
O32025	unassigned
O32295	unassigned
O33702	unassigned
O35164	zymogen_protease
O42144	convertase
O42596	convertase
O42713	unassigned
O42785	unassigned
O42824	unassigned
O43063	zymogen_protease
O44314	convertase
O46390	unassigned
O46403	unassigned
O46542	unassigned
O46644	zymogen_protease
O46683	zymogen_protease
O46688	convertase
O49320	unassigned
O49586	unassigned
O49613	unassigned
O49645	unassigned
O50110	zymogen_protease
O57979	unassigned
O57983	zymogen_protease
O59859	unassigned
O60073	unassigned
O61016	unassigned
O61466	convertase
O61704	unassigned
O62243	zymogen_protease
O65381	unassigned
O65657	unassigned
O66037	unassigned
O70022	unassigned
O73795	zymogen_protease
O73797	convertase
O73800	zymogen_protease
O74137	unassigned
O74411	unassigned
O74477	zymogen_protease
O74818	unassigned
O76146	unassigned
O76199	unassigned
O76200	unassigned
O76201	unassigned
O77248	convertase
O77681	convertase
O77770	convertase
O78426	unassigned
O78446	unassigned
O81003	unassigned
O81464	unassigned
O82081	unassigned
O82083	unassigned
O86487	unassigned
O86488	unassigned
O88931	unassigned
O88959	convertase
O91466	zymogen_protease
O93456	convertase
O93474	convertase
O93512	unassigned
O93516	zymogen_protease
O93517	zymogen_protease
O93518	zymogen_protease
O93856	unassigned
O94103	unassigned
O94486	unassigned
O94657	unassigned
O94705	unassigned
O96049	unassigned
O96447	unassigned
O96790	unassigned
O97370	zymogen_protease
O97374	unassigned
O97398	zymogen_protease
O97399	zymogen_protease
O97400	convertase
O97490	unassigned
O97564	unassigned
O97687	unassigned
O97946	unassigned
O98733	unassigned
P00096	unassigned
P00649	unassigned
P00764	zymogen_protease
P00767	zymogen_protease
P00778	zymogen_protease
P00783	zymogen_protease
P00792	zymogen_protease
P00852	unassigned
P01055	unassigned
P01064	unassigned
P01076	unassigned
P01090	unassigned
P01114	unassigned
P01115	unassigned
P01122	unassigned
P01149	convertase
P01169	convertase
P01171	convertase
P01212	convertase
P01256	convertase
P01261	convertase
P01278	convertase
P01299	convertase
P01310	unassigned
P01327	unassigned
P01333	unassigned
P01354	convertase
P01361	convertase
P01507	unassigned
P01508	unassigned
P01510	unassigned
P01513	convertase
P01538	unassigned
P01543	unassigned
P01544	unassigned
P01545	unassigned
P01558	unassigned
P01559	unassigned
P02883	unassigned
P02896	unassigned
P02897	unassigned
P02947	unassigned
P02977	unassigned
P03154	unassigned
P03280	unassigned
P04092	convertase
P04204	convertase
P04205	unassigned
P04560	convertase
P04814	zymogen_protease
P04988	zymogen_protease
P05140	unassigned
P05167	zymogen_protease
P05222	convertase
P05225	convertase
P05315	unassigned
P05657	unassigned
P05689	zymogen_protease
P05699	unassigned
P05700	unassigned
P05834	unassigned
P05995	convertase
P06004	unassigned
P06026	zymogen_protease
P06306	convertase
P06413	unassigned
P06414	unassigned
P06580	convertase
P06654	unassigned
P06832	zymogen_protease
P06872	zymogen_protease
P07164	unassigned
P07194	convertase
P07198	convertase
P07208	unassigned
P07223	convertase
P07466	unassigned
P07467	unassigned
P07593	unassigned
P07660	convertase
P07837	unassigned
P07907	unassigned
P08015	unassigned
P08089	unassigned
P08211	unassigned
P08426	zymogen_protease
P08454	unassigned
P08459	unassigned
P08469	unassigned
P08759	convertase
P08858	convertase
P08872	unassigned
P08947	convertase
P08948	convertase
P08950	convertase
P09166	unassigned
P09196	unassigned
P09221	unassigned
P09222	unassigned
P09489	zymogen_protease
P09534	convertase
P09646	unassigned
P09829	unassigned
P09841	zymogen_protease
P09859	convertase
P09870	zymogen_protease
P09873	zymogen_protease
P09876	convertase
P09892	unassigned
P09893	unassigned
P09928	unassigned
P09989	unassigned
P0A015	unassigned
P0A1D7	zymogen_protease
P0A1D8	zymogen_protease
P0A311	unassigned
P0A379	unassigned
P0A380	unassigned
P0A381	unassigned
P0A3Z7	zymogen_protease
P0A6G8	zymogen_protease
P0A6G9	zymogen_protease
P0ACE1	unassigned
P0ACE2	unassigned
P0AD69	zymogen_protease
P0C030	unassigned
P0C031	unassigned
P0C032	unassigned
P0C073	unassigned
P0C0Q0	zymogen_protease
P0C0Q2	zymogen_protease
P0C0Q3	zymogen_protease
P0C0Q4	zymogen_protease
P0C0R3	zymogen_protease
P0C0R4	zymogen_protease
P0C158	unassigned
P0C171	convertase
P0C172	convertase
P0C175	unassigned
P0C176	unassigned
P0C1Q7	unassigned
P0C1T6	convertase
P0C1T7	convertase
P0C1Y2	unassigned
P0C202	convertase
P0C2B1	unassigned
P0C2L5	convertase
P0C2L6	unassigned
P0C365	unassigned
P0C366	unassigned
P0C367	unassigned
P0C410	unassigned
P0C425	unassigned
P0C589	unassigned
P0C607	unassigned
P0C6J9	unassigned
P0C6L5	unassigned
P0C7I1	convertase
P0C7J5	unassigned
P0C7W1	convertase
P0C8A2	convertase
P0C8A3	unassigned
P0C8A5	convertase
P0C8D9	unassigned
P0C8E3	unassigned
P0C8L9	zymogen_protease
P0C8U4	unassigned
P0C8V1	unassigned
P0C8V5	convertase
P0C8V6	convertase
P0C8V8	unassigned
P0C8V9	unassigned
P0C8W0	convertase
P0C8W4	unassigned
P0C8X5	unassigned
P0C8Y8	unassigned
P0C956	unassigned
P0CAX4	convertase
P0CB08	unassigned
P0CC04	unassigned
P0CC19	unassigned
P0CE27	unassigned
P0CE29	unassigned
P0CE30	unassigned
P0CE31	unassigned
P0CG54	unassigned
P0CG55	unassigned
P0CG60	unassigned
P0CG61	unassigned
P0CG62	unassigned
P0CG70	unassigned
P0CG74	unassigned
P0CG75	unassigned
P0CG76	unassigned
P0CG77	unassigned
P0CG78	unassigned
P0CG79	unassigned
P0CG80	unassigned
P0CG81	unassigned
P0CG88	unassigned
P0CH14	convertase
P0CH32	unassigned
P0CH33	unassigned
P0CH39	convertase
P0CH47	unassigned
P0CJ21	convertase
P0CO54	unassigned
P0CP76	convertase
P0CP77	convertase
P0CQ42	unassigned
P0CQ43	unassigned
P0CW02	unassigned
P0CW03	unassigned
P0CY51	unassigned
P0CY86	unassigned
P0CY88	unassigned
P0CZ18	unassigned
P0DJ34	convertase
P0DJ35	convertase
P0DJ75	unassigned
P0DJ76	unassigned
P0DJ78	unassigned
P0DJ79	unassigned
P0DJ80	unassigned
P0DJ81	unassigned
P0DJ82	unassigned
P0DJ84	unassigned
P0DJ85	unassigned
P0DJE3	convertase
P0DJF5	zymogen_protease
P0DJK1	convertase
P0DJO3	convertase
P0DJO4	convertase
P0DKL8	unassigned
P0DKP5	unassigned
P0DKP6	unassigned
P0DKP7	unassigned
P0DKP8	unassigned
P0DKQ0	convertase
P0DKQ1	convertase
P0DKQ3	unassigned
P0DKQ5	unassigned
P0DKQ6	unassigned
P0DKQ7	convertase
P0DKY9	unassigned
P0DKZ1	unassigned
P0DL52	convertase
P0DL53	convertase
P0DL54	convertase
P0DL56	convertase
P0DL58	unassigned
P0DL75	unassigned
P0DL78	unassigned
P0DM23	unassigned
P0DM27	convertase
P0DM30	convertase
P0DM66	unassigned
P0DM67	unassigned
P0DM68	unassigned
P0DME1	unassigned
P0DMX6	convertase
P0DMX7	convertase
P0DMX8	convertase
P0DMY0	convertase
P0DMY1	convertase
P0DMY2	convertase
P0DMY4	convertase
P0DMY5	convertase
P0DMY6	convertase
P0DMY7	convertase
P0DMY8	convertase
P0DN06	unassigned
P0DN07	unassigned
P0DN08	unassigned
P0DN09	unassigned
P0DN10	unassigned
P0DN11	unassigned
P0DN12	unassigned
P0DN13	unassigned
P0DN14	unassigned
P0DN17	unassigned
P0DN18	unassigned
P0DN19	unassigned
P0DN20	unassigned
P0DN32	unassigned
P0DN99	unassigned
P0DO60	convertase
P0DOZ7	convertase
P0DP47	unassigned
P0DP52	unassigned
P0DP56	convertase
P0DPE6	convertase
P0DPM1	unassigned
P0DPM4	unassigned
P0DPR9	unassigned
P0DPT2	unassigned
P0DPV4	convertase
P0DPW9	unassigned
P0DPX0	unassigned
P0DQA3	convertase
P0DQA4	convertase
P0DQA5	convertase
P0DQJ4	unassigned
P0DQJ5	unassigned
P0DQL3	unassigned
P0DQM1	unassigned
P0DQN7	unassigned
P0DQP3	unassigned
P0DQR5	unassigned
P0DQR6	convertase
P0DQT1	unassigned
P0DQV4	unassigned
P0DQX0	unassigned
P0DQX1	unassigned
P0DQZ5	unassigned
P0DQZ6	unassigned
P0DQZ8	unassigned
P0DRA1	unassigned
P0DRA3	unassigned
P0DRB9	convertase
P0DRC3	convertase
P0DRC4	unassigned
P0DRC9	convertase
P0DRD0	unassigned
P0DRD1	unassigned
P0DRD2	unassigned
P0DRD3	unassigned
P0DRD4	unassigned
P0DRD5	unassigned
P0DRH5	convertase
P0DRH7	convertase
P0DRI6	unassigned
P0DRI7	unassigned
P0DRI9	unassigned
P0DRL1	unassigned
P0DRN1	unassigned
P0DSI2	unassigned
P0DSI4	unassigned
P0DSI5	unassigned
P0DSJ4	unassigned
P0DSJ5	unassigned
P0DSK7	unassigned
P0DTJ3	unassigned
P0DTJ5	unassigned
P0DTJ6	unassigned
P0DTJ7	unassigned
P0DTJ8	unassigned
P0DTJ9	unassigned
P0DTR9	unassigned
P0DTW2	unassigned
P0DUS1	unassigned
P0DV95	unassigned
P0DV96	unassigned
P0DW18	unassigned
P0DW72	unassigned
P0DW83	unassigned
P0DW84	unassigned
P0DX20	unassigned
P0DX60	unassigned
P0DX61	unassigned
P0DX64	convertase
P0DXZ4	unassigned
P0DXZ5	unassigned
P0DXZ6	unassigned
P0DY01	convertase
P0DY04	unassigned
P0DY15	unassigned
P0DY16	unassigned
P0DY19	unassigned
P0DYB4	convertase
P0DYC0	unassigned
P10093	convertase
P10286	convertase
P10335	zymogen_protease
P10410	convertase
P10414	unassigned
P10675	unassigned
P10743	unassigned
P10804	unassigned
P10859	unassigned
P10891	convertase
P10986	unassigned
P11018	zymogen_protease
P11095	unassigned
P11159	convertase
P11306	convertase
P11478	unassigned
P11515	zymogen_protease
P11657	unassigned
P11764	unassigned
P11821	unassigned
P11822	unassigned
P11834	unassigned
P11933	unassigned
P12027	unassigned
P12060	unassigned
P12254	unassigned
P12350	unassigned
P12379	unassigned
P12431	unassigned
P12466	unassigned
P12546	zymogen_protease
P12705	unassigned
P12764	convertase
P12963	unassigned
P12966	convertase
P12967	convertase
P13050	unassigned
P13075	unassigned
P13077	unassigned
P13078	unassigned
P13190	convertase
P13241	convertase
P13276	convertase
P13277	zymogen_protease
P13845	unassigned
P14043	unassigned
P14213	convertase
P14214	convertase
P14531	convertase
P14639	convertase
P14667	unassigned
P14749	unassigned
P14804	convertase
P14872	convertase
P15013	unassigned
P15119	zymogen_protease
P15131	convertase
P15410	convertase
P15457	unassigned
P15458	unassigned
P15459	unassigned
P15460	unassigned
P15461	unassigned
P15743	convertase
P15746	unassigned
P15747	unassigned
P15748	unassigned
P15749	unassigned
P15783	unassigned
P16049	zymogen_protease
P16094	unassigned
P16240	convertase
P16271	zymogen_protease
P16316	zymogen_protease
P16317	zymogen_protease
P16397	zymogen_protease
P16709	unassigned
P16881	unassigned
P16947	unassigned
P17118	zymogen_protease
P17190	unassigned
P17191	unassigned
P17238	unassigned
P17304	unassigned
P17333	unassigned
P17416	unassigned
P17417	unassigned
P17716	convertase
P17722	convertase
P17737	unassigned
P17822	unassigned
P17824	unassigned
P17825	unassigned
P17826	unassigned
P17827	unassigned
P17836	unassigned
P17837	unassigned
P17946	zymogen_protease
P17953	unassigned
P17974	zymogen_protease
P18262	unassigned
P18276	zymogen_protease
P18301	unassigned
P18313	convertase
P18477	unassigned
P18499	unassigned
P18512	convertase
P18513	convertase
P18600	unassigned
P18601	unassigned
P18603	unassigned
P18764	unassigned
P18856	unassigned
P18909	convertase
P19090	unassigned
P19092	zymogen_protease
P19144	zymogen_protease
P19259	unassigned
P19401	unassigned
P19515	zymogen_protease
P19528	unassigned
P19578	unassigned
P19667	unassigned
P19722	unassigned
P19799	zymogen_protease
P19884	convertase
P19892	unassigned
P19998	convertase
P20015	zymogen_protease
P20347	unassigned
P20465	unassigned
P20466	unassigned
P20724	zymogen_protease
P20798	unassigned
P20910	zymogen_protease
P20946	unassigned
P20948	unassigned
P20968	convertase
P21149	unassigned
P21347	zymogen_protease
P21535	unassigned
P21563	convertase
P21654	unassigned
P21742	unassigned
P21779	convertase
P21780	convertase
P21819	convertase
P21840	unassigned
P21848	unassigned
P21850	convertase
P21857	convertase
P22032	unassigned
P22123	unassigned
P22124	unassigned
P22126	unassigned
P22278	unassigned
P22279	unassigned
P22280	unassigned
P22283	unassigned
P22287	unassigned
P22427	convertase
P22428	convertase
P22429	convertase
P22430	convertase
P22522	unassigned
P22642	unassigned
P22832	convertase
P22889	convertase
P23024	unassigned
P23079	unassigned
P23110	unassigned
P23224	zymogen_protease
P23382	zymogen_protease
P23384	zymogen_protease
P23431	unassigned
P23442	convertase
P23505	unassigned
P23535	unassigned
P23603	unassigned
P23653	zymogen_protease
P23700	unassigned
P23826	unassigned
P23916	zymogen_protease
P24022	unassigned
P24153	zymogen_protease
P24336	unassigned
P24478	unassigned
P24489	unassigned
P24491	unassigned
P24625	unassigned
P24687	unassigned
P24688	unassigned
P24689	unassigned
P24690	unassigned
P24725	unassigned
P24726	unassigned
P24924	unassigned
P25251	zymogen_protease
P25289	convertase
P25308	convertase
P25380	unassigned
P25433	convertase
P25703	convertase
P25776	zymogen_protease
P25777	zymogen_protease
P25778	zymogen_protease
P25782	zymogen_protease
P25784	zymogen_protease
P25792	zymogen_protease
P25793	zymogen_protease
P25802	zymogen_protease
P25807	zymogen_protease
P25956	unassigned
P25957	unassigned
P26215	zymogen_protease
P26305	unassigned
P26329	unassigned
P26333	unassigned
P26334	unassigned
P26349	convertase
P26726	convertase
P26727	convertase
P26728	convertase
P26731	convertase
P26735	convertase
P26736	convertase
P26737	convertase
P26742	convertase
P26758	unassigned
P26780	unassigned
P26886	unassigned
P26917	convertase
P27058	unassigned
P27131	unassigned
P27275	unassigned
P27458	zymogen_protease
P27688	unassigned
P27689	unassigned
P27690	unassigned
P27691	unassigned
P27693	zymogen_protease
P27740	unassigned
P27802	unassigned
P27803	unassigned
P27804	unassigned
P27805	unassigned
P27821	zymogen_protease
P27822	zymogen_protease
P27823	zymogen_protease
P27906	unassigned
P28254	unassigned
P28522	convertase
P28642	unassigned
P28675	unassigned
P28712	zymogen_protease
P28713	zymogen_protease
P28775	unassigned
P28842	zymogen_protease
P28902	unassigned
P29019	unassigned
P29136	zymogen_protease
P29138	zymogen_protease
P29142	zymogen_protease
P29143	zymogen_protease
P29146	convertase
P29148	zymogen_protease
P29233	convertase
P29270	unassigned
P29423	unassigned
P29430	unassigned
P29519	convertase
P29523	unassigned
P29787	zymogen_protease
P29827	unassigned
P30027	unassigned
P30162	unassigned
P30163	unassigned
P30406	convertase
P30407	convertase
P30410	convertase
P30671	unassigned
P30834	convertase
P30879	zymogen_protease
P30884	convertase
P30886	unassigned
P31180	unassigned
P31181	unassigned
P31182	unassigned
P31186	unassigned
P31188	unassigned
P31190	unassigned
P31191	unassigned
P31192	unassigned
P31193	unassigned
P31194	unassigned
P31195	unassigned
P31196	unassigned
P31198	unassigned
P31199	unassigned
P31200	unassigned
P31203	unassigned
P31241	convertase
P31529	convertase
P31585	unassigned
P31586	unassigned
P31587	unassigned
P31588	unassigned
P31589	unassigned
P31733	unassigned
P31735	unassigned
P31736	unassigned
P31737	unassigned
P31738	unassigned
P31739	unassigned
P31756	unassigned
P32195	unassigned
P32435	convertase
P32470	convertase
P32763	unassigned
P32821	zymogen_protease
P32822	zymogen_protease
P32824	zymogen_protease
P32826	zymogen_protease
P32950	convertase
P33094	convertase
P33153	unassigned
P33182	unassigned
P33295	zymogen_protease
